Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
ICMPv6,fe80::212:7409:9:909,0,fe80::212:740c:c:c0c,0,52:27.6,52:27.6,1622140000000000.0,39009,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:09:00:09:09:09'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:28.0,52:33.0,1622140000000000.0,4982943,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:29.4,52:29.4,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:30.6,52:34.8,1622140000000000.0,4163966,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:31.1,52:31.1,1622140000000000.0,35013,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,52:31.6,52:31.6,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,52:31.7,52:31.7,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,52:32.1,52:34.8,1622140000000000.0,2682424,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:32.8,52:32.8,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:33.0,52:34.8,1622140000000000.0,1767391,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,52:33.9,52:33.9,1622140000000000.0,41326,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,52:34.6,52:34.6,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:34.8,52:34.8,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
