Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,31:43.9,31:43.9,1622120000000000.0,44837,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,31:44.0,31:44.0,1622120000000000.0,26134,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,31:44.0,31:44.0,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,31:44.9,31:49.5,1622120000000000.0,4565158,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,31:46.0,31:46.0,1622120000000000.0,52953,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,31:46.3,31:46.3,1622120000000000.0,19294,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,31:46.4,31:46.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,31:46.6,31:51.3,1622120000000000.0,4679671,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,31:47.3,31:52.0,1622120000000000.0,4679673,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,31:47.3,31:52.3,1622120000000000.0,4953790,set(),Normal
ICMPv6,fe80::212:7407:7:707,0,ff02::1a,0,31:48.6,31:48.6,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,31:49.0,31:49.0,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,31:49.2,31:49.2,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:0a:00:0a:0a:0a'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,31:49.2,31:53.8,1622120000000000.0,4601917,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7404:4:404,0,ff02::1a,0,31:49.2,31:49.2,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,31:49.5,31:54.3,1622120000000000.0,4841727,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,31:49.7,31:49.7,1622120000000000.0,49301,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,31:51.4,31:51.4,1622120000000000.0,52952,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,31:51.8,31:56.5,1622120000000000.0,4711630,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,31:52.3,31:52.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7402:2:202,0,ff02::1a,0,31:52.7,31:52.7,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:02:00:02:02:02'}",Normal
ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,31:53.7,31:53.7,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:06:00:06:06:06'}",Normal
WPAN,0,0,0,0,31:53.8,31:58.2,1622120000000000.0,4406637,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,31:54.2,31:58.8,1622120000000000.0,4601577,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,31:54.8,31:59.3,1622120000000000.0,4471408,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,31:55.6,31:55.6,1622120000000000.0,33663,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7403:3:303,0,ff02::1a,0,31:56.7,31:56.7,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,31:56.7,31:56.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,31:57.1,31:57.1,1622120000000000.0,45141,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,31:57.5,31:57.5,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:740b:b:b0b,0,31:57.5,31:57.5,1622120000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,31:57.6,31:57.6,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,31:58.1,31:58.2,1622120000000000.0,31604,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,31:58.8,32:03.6,1622120000000000.0,4820621,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:00.3,32:00.3,1622120000000000.0,29226,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:01.5,32:01.5,1622120000000000.0,49285,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:02.0,32:02.0,1622120000000000.0,11428,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7406:6:606,0,32:02.0,32:02.0,1622120000000000.0,51580,"{'00:12:74:06:00:06:06:06', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:02.0,32:02.0,1622120000000000.0,15605,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:02.2,32:02.3,1622120000000000.0,45139,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:02.8,32:07.7,1622120000000000.0,4828108,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:740b:b:b0b,0,ff02::1a,0,32:03.0,32:03.0,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:03.2,32:03.2,1622120000000000.0,11512,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:03.3,32:03.3,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:03.4,32:03.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:03.6,32:03.6,1622120000000000.0,26109,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:05.7,32:05.8,1622120000000000.0,29211,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,32:05.7,32:09.8,1622120000000000.0,4008863,set(),Normal
ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,32:06.1,32:06.1,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:07.1,32:12.0,1622120000000000.0,4832010,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:07.2,32:07.2,1622120000000000.0,11375,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:07.5,32:07.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:07.5,32:07.5,1622120000000000.0,29515,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:08.6,32:08.6,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:08.8,32:13.0,1622120000000000.0,4187485,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:09.1,32:13.3,1622120000000000.0,4226933,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:09.5,32:09.5,1622120000000000.0,41720,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7409:9:909,0,fe80::212:740b:b:b0b,0,32:09.8,32:09.8,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:0b:00:0b:0b:0b'}",Normal
ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,32:10.1,32:10.1,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:11.0,32:15.2,1622120000000000.0,4232338,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,32:11.0,32:15.5,1622120000000000.0,4467976,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:12.6,32:12.6,1622120000000000.0,21702,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:12.6,32:16.9,1622120000000000.0,4235067,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:12.7,32:12.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:13.6,32:13.6,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:13.8,32:13.8,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:7408:8:808,0,32:14.0,32:14.0,1622120000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:15.4,32:15.4,1622120000000000.0,11705,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:16.1,32:16.2,1622120000000000.0,25850,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,32:16.2,32:20.7,1622120000000000.0,4557097,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:17.8,32:17.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:17.9,32:17.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:18.6,32:18.6,1622120000000000.0,29515,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:18.6,32:18.7,1622120000000000.0,31604,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:19.3,32:19.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:19.6,32:24.2,1622120000000000.0,4601543,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:20.4,32:25.3,1622120000000000.0,4865148,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:20.7,32:20.7,1622120000000000.0,41735,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:21.5,32:21.5,1622120000000000.0,25848,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,32:21.5,32:26.1,1622120000000000.0,4587101,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:21.7,32:21.7,1622120000000000.0,31942,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7405:5:505,0,32:22.9,32:22.9,1622120000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:23.7,32:23.7,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:23.7,32:28.0,1622120000000000.0,4304687,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:23.8,32:23.8,1622120000000000.0,21716,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:24.1,32:24.2,1622120000000000.0,29768,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:25.1,32:30.0,1622120000000000.0,4925059,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:26.1,32:30.4,1622120000000000.0,4302104,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:27.0,32:27.0,1622120000000000.0,18037,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,32:27.0,32:30.4,1622120000000000.0,3346201,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:27.6,32:27.6,1622120000000000.0,47568,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:28.8,32:28.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:28.9,32:33.7,1622120000000000.0,4820313,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:29.2,32:33.5,1622120000000000.0,4297703,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:29.5,32:29.5,1622120000000000.0,44838,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:29.9,32:34.2,1622120000000000.0,4281620,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:32.1,32:32.1,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
WPAN,0,0,0,0,32:32.1,32:37.1,1622120000000000.0,4944376,set(),Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:32.8,32:37.1,1622120000000000.0,4283678,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:33.5,32:33.6,1622120000000000.0,39756,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:34.4,32:38.9,1622120000000000.0,4437483,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:34.8,32:34.9,1622120000000000.0,52649,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:34.8,32:34.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:35.6,32:35.6,1622120000000000.0,18284,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:37.1,32:41.8,1622120000000000.0,4640658,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
WPAN,0,0,0,0,32:37.1,32:42.1,1622120000000000.0,4908374,set(),Normal
ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,32:37.5,32:37.5,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:0a:00:0a:0a:0a'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:38.7,32:38.8,1622120000000000.0,45139,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:38.8,32:38.8,1622120000000000.0,60446,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:39.1,32:39.2,1622120000000000.0,31604,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:39.1,32:43.2,1622120000000000.0,4036046,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:40.0,32:44.7,1622120000000000.0,4640635,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:40.3,32:40.4,1622120000000000.0,44836,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,32:40.7,32:40.7,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:40.8,32:45.3,1622120000000000.0,4471409,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7403:3:303,0,ff02::1a,0,32:40.9,32:40.9,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:42.0,32:42.0,1622120000000000.0,18051,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7405:5:505,0,fe80::212:740a:a:a0a,0,32:42.5,32:42.5,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,32:42.5,32:47.5,1622120000000000.0,4941312,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:43.0,32:47.6,1622120000000000.0,4585952,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7409:9:909,0,fe80::212:740b:b:b0b,0,32:43.4,32:43.4,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:43.9,32:48.9,1622120000000000.0,4967034,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,32:44.2,32:48.5,1622120000000000.0,4323986,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:44.4,32:44.5,1622120000000000.0,15994,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,32:46.1,32:50.4,1622120000000000.0,4263601,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7401:1:101,0,ff02::1a,0,32:46.9,32:46.9,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,32:47.2,32:52.2,1622120000000000.0,4932097,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,32:47.5,32:52.1,1622120000000000.0,4596765,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
WPAN,0,0,0,0,32:47.6,32:52.4,1622120000000000.0,4856341,set(),Normal
ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,32:48.6,32:48.6,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",Normal
ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,32:48.9,32:48.9,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:06:00:06:06:06'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,32:48.9,32:48.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,32:50.1,32:54.3,1622120000000000.0,4182362,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,32:50.2,32:54.4,1622120000000000.0,4203496,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,32:50.4,32:55.0,1622120000000000.0,4628032,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7408:8:808,0,32:51.6,32:51.7,1622120000000000.0,72449,"{'00:12:74:04:00:04:04:04', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,fe80::212:7408:8:808,0,fe80::212:740a:a:a0a,0,32:51.6,32:51.6,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,32:52.4,32:56.9,1622120000000000.0,4424910,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,32:52.8,32:57.4,1622120000000000.0,4574029,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
